ORDER_ID	CLASS	B_EMAIL	B_TELEFON	B_BIRTHDATE	FLAG_LRIDENTISCH	FLAG_NEWSLETTER	Z_METHODE	Z_CARD_ART	Z_CARD_VALID	Z_LAST_NAME	VALUE_ORDER	WEEKDAY_ORDER	TIME_ORDER	AMOUNT_ORDER	ANUMMER_01	ANUMMER_02	ANUMMER_03	ANUMMER_04	ANUMMER_05	ANUMMER_06	ANUMMER_07	ANUMMER_08	ANUMMER_09	ANUMMER_10	CHK_LADR	CHK_RADR	CHK_KTO	CHK_CARD	CHK_COOKIE	CHK_IP	FAIL_LPLZ	FAIL_LORT	FAIL_LPLZORTMATCH	FAIL_RPLZ	FAIL_RORT	FAIL_RPLZORTMATCH	SESSION_TIME	NEUKUNDE	AMOUNT_ORDER_PRE	VALUE_ORDER_PRE	DATE_LORDER	MAHN_AKT	MAHN_HOECHST
39956	no	no	no	10/11/1974	no	no	credit_card	Eurocard	7.2006	yes	63	Friday	15:19	2	200147	400914	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	16	yes	0	0	?	?	?
39958	no	yes	yes	7/8/1963	yes	no	check	?	10.2005	?	61.3	Friday	10:53	2	303367	406685	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	no	1	118.75	1/30/2002	0	0
39959	no	yes	no	2/10/1967	yes	no	debit_note	?	6.2006	yes	68.4	Tuesday	20:47	1	107344	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	yes	0	0	?	?	?
39961	no	yes	no	12/19/1970	no	no	credit_card	Eurocard	12.2005	yes	22.95	Thursday	5:18	1	200214	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
39964	no	yes	no	11/16/1968	no	no	credit_card	Visa	2.2006	yes	18.5	Friday	13:11	1	204553	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	yes	0	0	?	?	?
39965	no	yes	no	12/27/1960	no	no	credit_card	Visa	9.2005	yes	54.5	Sunday	3:07	1	609121	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
39966	no	no	no	10/7/1971	yes	no	credit_card	Visa	10.2006	yes	31.9	Monday	15:05	1	206954	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	20	yes	0	0	?	?	?
39968	no	yes	no	11/29/1977	yes	no	debit_card	debit_card	8.2007	yes	68.4	Thursday	13:46	1	503136	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	no	1	69.08	6/10/2004	0	0
39969	no	yes	yes	2/21/1964	no	no	debit_note	?	7.2005	yes	52	Saturday	2:40	1	402278	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
39970	no	yes	no	6/17/1973	yes	no	check	?	1.2006	?	52	Sunday	11:32	1	103639	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
39971	no	no	no	9/12/1951	yes	no	check	?	1.2007	?	70	Thursday	16:41	2	202123	204242	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	yes	0	0	?	?	?
39972	no	no	no	3/18/1970	yes	no	check	?	9.2006	?	9.99	Saturday	18:15	1	503367	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	2	226.48	12/2/2002	0	0
39977	no	yes	no	2/23/1976	yes	no	credit_card	Amex	3.2007	no	34.5	Saturday	21:47	1	108397	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	no	2	22.44	5/30/2003	0	0
39981	no	yes	no	9/18/1977	yes	no	check	?	2.2006	?	54.5	Thursday	16:19	1	402448	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	104.58	5/20/2003	0	0
39983	yes	no	no	12/20/1972	yes	no	check	?	4.2006	?	6.5	Wednesday	4:41	1	505555	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	2	yes	0	0	?	?	?
39984	no	yes	no	10/7/1978	no	no	credit_card	Visa	6.2006	yes	16	Thursday	8:13	1	400767	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	73.75	9/5/2003	0	0
39988	no	yes	no	5/10/1968	yes	no	debit_card	debit_card	6.2005	yes	110.49	Saturday	13:37	3	204341	303136	607317	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	16	no	0	0	?	?	?
39990	yes	no	no	12/19/1975	yes	no	check	?	1.2005	?	9.99	Thursday	19:26	1	409101	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
39991	no	yes	no	1/18/1972	no	no	debit_note	?	12.2007	yes	46.5	Tuesday	6:29	1	404944	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	no	1	57.49	10/6/2003	0	0
39992	no	yes	no	12/26/1985	no	no	credit_card	Visa	5.2005	yes	85.8	Wednesday	1:56	3	300925	402993	504258	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	yes	12	no	1	11.53	4/23/2002	0	0
39993	no	yes	no	3/18/1965	yes	no	check	?	1.2007	?	44	Friday	16:49	1	202090	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	yes	0	0	?	?	?
39994	no	yes	no	11/23/1950	yes	no	check	?	7.2006	?	54.5	Friday	19:44	1	502454	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	64.52	6/8/2001	0	0
39995	no	no	no	7/20/1975	yes	no	check	?	8.2007	?	42.8	Thursday	13:18	1	409782	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
39996	yes	yes	no	8/24/1977	yes	no	credit_card	Eurocard	8.2006	yes	37	Wednesday	15:20	1	403533	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
39997	yes	yes	no	?	yes	no	check	?	2.2005	?	9.99	Saturday	18:44	1	606310	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	16	no	3	218.58	2/13/2003	0	0
40000	no	no	no	12/19/1956	yes	no	check	?	5.2007	?	47.8	Saturday	13:28	2	206685	405485	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
40002	no	yes	yes	?	yes	no	debit_note	?	4.2007	yes	111.44	Saturday	15:04	4	200214	407703	404242	101856	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	yes	0	0	?	?	?
40003	no	no	no	7/18/1974	yes	no	check	?	8.2007	?	17.8	Monday	5:43	1	509006	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
40004	no	yes	no	?	yes	no	check	?	8.2007	?	46.4	Sunday	12:12	3	506858	402243	202089	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	1	137.3	7/1/2003	0	0
40005	no	yes	no	1/31/1971	yes	no	check	?	3.2005	?	55.4	Monday	22:44	2	400450	304258	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	yes	no	no	no	9	yes	0	0	?	?	?
40006	no	yes	no	1/26/1979	yes	yes	check	?	12.2005	?	60.6	Tuesday	11:36	2	307317	406120	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	1	104.48	2/23/2001	0	0
40009	no	yes	no	4/9/1982	yes	no	check	?	10.2007	?	12.6	Sunday	21:35	1	204522	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
40010	no	no	no	5/29/1985	yes	no	check	?	7.2006	?	14.5	Sunday	13:08	1	509102	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	2	47.06	8/23/2003	0	0
40011	no	yes	no	10/16/1981	no	no	debit_note	?	3.2005	yes	29.5	Tuesday	12:51	1	404645	?	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	4	no	1	20.52	1/22/2004	0	0
40013	no	yes	no	11/8/1972	yes	no	check	?	10.2006	?	12.8	Wednesday	17:04	1	200953	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
40015	no	no	no	10/12/1972	yes	no	debit_card	debit_card	6.2007	yes	14.5	Sunday	16:18	1	304077	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	57.75	12/29/2004	0	0
40016	no	yes	no	10/28/1958	yes	no	check	?	4.2006	?	19.99	Sunday	11:45	1	409200	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	no	1	30.62	3/14/2004	0	1
40017	no	yes	no	?	yes	yes	check	?	12.2007	?	18	Friday	8:28	1	407223	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
40019	no	yes	no	?	yes	no	check	?	11.2007	?	12.6	Sunday	18:48	1	402845	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	16	no	2	37.34	1/9/2005	0	1
40022	no	yes	no	5/8/1962	no	no	credit_card	Amex	10.2005	yes	16	Saturday	5:42	1	407156	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
40023	no	yes	no	1/24/1954	no	no	debit_note	?	7.2005	yes	42.8	Wednesday	19:11	1	307317	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	18	no	2	68.08	1/13/2003	0	0
40024	no	yes	no	1/7/1983	yes	no	credit_card	Visa	4.2005	yes	8.5	Monday	15:39	1	401402	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
40025	no	yes	yes	1/7/1965	yes	no	check	?	4.2006	?	17.5	Friday	20:10	1	506398	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	11	yes	0	0	?	?	?
40026	no	yes	no	2/7/1962	no	no	credit_card	Eurocard	12.2005	yes	68.4	Thursday	22:22	1	405965	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	2	17.92	4/18/2001	0	0
40027	no	yes	no	12/21/1982	yes	no	check	?	7.2007	?	68.4	Sunday	20:24	1	505685	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	1	54.53	10/25/2002	0	0
40028	no	yes	no	1/20/1970	yes	no	check	?	8.2007	?	10.8	Sunday	16:41	1	302133	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	4	yes	0	0	?	?	?
40029	no	yes	no	?	yes	no	check	?	5.2006	?	17.5	Thursday	2:04	1	103136	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	no	1	37.52	11/12/2003	0	0
40030	no	yes	yes	11/27/1965	yes	no	debit_card	debit_card	7.2006	yes	37.3	Tuesday	12:15	3	406203	409386	201619	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	no	0	0	?	?	?
40032	no	yes	no	9/20/1981	yes	no	check	?	1.2006	?	22.4	Tuesday	16:58	2	204522	507359	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	no	1	6.72	12/21/2002	0	0
40034	no	no	no	11/16/1962	yes	no	check	?	4.2007	?	68.4	Monday	19:48	1	503136	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	yes	no	no	7	no	1	53.15	7/28/2002	0	0
40035	no	yes	no	?	no	no	credit_card	Visa	9.2005	yes	34.5	Friday	11:58	1	101856	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	yes	0	0	?	?	?
40040	no	yes	no	8/25/1970	yes	no	check	?	5.2007	?	54.5	Monday	22:44	1	406959	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
40042	no	yes	no	?	yes	no	check	?	1.2005	?	12.6	Friday	15:42	1	304258	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
40043	no	yes	no	9/22/1967	no	no	credit_card	Visa	1.2007	yes	54.5	Wednesday	3:13	1	207610	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
40044	no	yes	no	6/2/1962	yes	no	check	?	9.2006	?	18	Saturday	11:42	1	204723	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	65.05	4/17/2001	0	0
40046	no	no	no	5/9/1967	no	no	credit_card	Visa	1.2005	yes	34.5	Monday	16:59	1	108397	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	no	2	66.64	9/2/2004	0	0
40048	no	yes	no	3/17/1986	yes	no	debit_note	?	8.2005	yes	64.5	Saturday	7:29	1	401648	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	17	no	2	127.54	9/4/2003	0	0
40049	no	yes	no	10/26/1961	yes	no	check	?	2.2005	?	16	Friday	9:55	1	407156	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
40050	no	yes	no	4/30/1974	yes	no	check	?	11.2006	?	34.5	Thursday	16:30	1	101856	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
40051	no	yes	yes	8/11/1966	no	no	credit_card	Eurocard	8.2006	yes	57.49	Thursday	8:17	2	107610	303397	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
40053	no	yes	no	8/10/1981	yes	yes	check	?	5.2006	?	41	Tuesday	22:28	1	403378	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
40054	no	yes	no	3/3/1963	yes	no	check	?	11.2006	?	5.2	Monday	10:44	1	604485	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
40056	no	yes	no	10/15/1966	yes	no	check	?	6.2006	?	51	Sunday	9:27	3	102611	204258	204553	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	no	1	14.31	8/14/2003	0	0
40058	no	yes	no	5/3/1966	no	no	credit_card	Visa	9.2007	yes	12.6	Monday	16:32	1	505580	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
40059	no	yes	no	?	yes	no	check	?	10.2007	?	46.5	Thursday	18:38	1	202123	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	yes	no	5	no	1	50.13	10/6/2002	0	0
40063	no	yes	yes	10/11/1983	no	no	debit_note	?	3.2005	yes	68.4	Monday	3:03	1	404553	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
40064	no	yes	no	3/6/1969	yes	no	debit_note	?	1.2006	yes	29.99	Thursday	21:46	1	606858	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	40.42	1/8/2001	0	0
40065	no	no	no	6/19/1966	no	no	credit_card	Visa	6.2006	yes	152.89	Wednesday	15:21	3	308997	104485	407344	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	no	1	6.8	7/2/2001	0	0
40067	no	yes	yes	2/12/1981	no	no	debit_note	?	9.2006	yes	42.8	Monday	7:20	1	400061	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
40068	no	yes	no	1/9/1970	yes	no	debit_note	?	6.2005	yes	76.1	Saturday	11:08	3	601893	202634	409662	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	yes	0	0	?	?	?
40069	no	yes	no	11/12/1967	yes	no	check	?	1.2006	?	29.5	Thursday	6:51	1	404645	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	yes	0	0	?	?	?
40070	no	no	no	2/16/1981	no	no	debit_note	?	10.2006	yes	18.5	Wednesday	15:51	1	504258	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	no	1	34.76	11/8/2003	0	1
40071	no	yes	no	2/12/1971	yes	no	check	?	6.2005	?	32.8	Friday	14:41	1	507046	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	no	1	12.34	11/15/2003	0	0
40074	no	no	no	4/26/1978	no	no	credit_card	Visa	4.2005	yes	10.8	Sunday	12:17	1	402440	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	16	yes	0	0	?	?	?
40075	no	no	no	8/5/1983	yes	no	debit_note	?	3.2005	no	23.5	Monday	21:43	1	202611	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
40077	no	yes	no	10/5/1977	no	no	debit_note	?	4.2007	yes	89.3	Wednesday	6:23	2	100959	100147	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
40078	no	yes	no	10/9/1961	yes	no	credit_card	Visa	2.2006	yes	66.3	Wednesday	15:25	2	508997	106821	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	yes	0	0	?	?	?
40079	yes	no	no	3/5/1981	yes	no	check	?	3.2006	?	12.6	Sunday	18:36	1	402845	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	1	yes	0	0	?	?	?
40081	no	yes	no	4/5/1967	yes	no	check	?	6.2005	?	16	Friday	23:51	1	607699	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
40083	no	yes	no	9/3/1975	no	no	debit_note	?	3.2007	yes	227.29	Wednesday	22:04	7	204765	201893	203397	609121	407934	407344	409101	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
40086	no	yes	no	?	yes	no	debit_note	?	4.2007	yes	86.1	Sunday	10:08	4	200124	603367	201856	603639	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
40088	no	yes	yes	5/16/1961	yes	no	credit_card	Eurocard	12.2007	yes	64.7	Saturday	16:45	2	202123	106590	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
40091	no	yes	no	7/26/1962	yes	no	check	?	2.2007	?	9.8	Sunday	14:03	1	502496	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
40092	no	no	yes	3/3/1985	no	no	debit_card	debit_card	9.2006	yes	12.8	Friday	21:58	1	402399	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	no	0	0	?	?	?
40093	no	yes	no	5/9/1961	no	no	credit_card	Visa	10.2007	yes	56	Saturday	4:16	1	506520	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	7	yes	0	0	?	?	?
40097	no	yes	no	5/28/1975	yes	no	check	?	3.2006	?	42.8	Tuesday	20:13	1	402634	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
40099	no	no	no	1/29/1973	yes	no	check	?	2.2006	?	19.99	Monday	20:45	1	206858	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
40100	no	yes	no	?	yes	no	check	?	5.2006	?	58.8	Saturday	16:44	2	103367	302611	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
40105	no	yes	no	9/19/1974	yes	no	credit_card	Visa	5.2005	yes	132.5	Saturday	14:58	3	509670	507699	201216	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	5	no	1	25.52	4/13/2003	0	0
40107	no	no	no	9/6/1958	no	no	credit_card	Eurocard	8.2007	yes	23.5	Monday	2:39	1	404735	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	46.36	8/26/2002	0	0
40110	no	yes	yes	11/28/1965	yes	no	credit_card	Eurocard	6.2006	no	31.9	Sunday	22:43	1	100953	?	?	?	?	?	?	?	?	?	yes	no	no	no	no	no	no	no	no	no	no	no	10	no	1	116.64	11/8/2002	0	0
40111	no	no	no	?	no	no	credit_card	Eurocard	6.2005	yes	14.5	Sunday	8:56	1	509102	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
40112	no	yes	no	5/23/1975	no	no	credit_card	Eurocard	1.2007	yes	74.3	Saturday	3:42	2	209006	500147	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	no	1	92.42	2/7/2004	0	2
40114	no	yes	no	10/21/1973	yes	no	check	?	12.2007	?	17.99	Monday	23:40	1	303397	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	15	yes	0	0	?	?	?
40117	no	yes	no	?	no	no	credit_card	Eurocard	7.2006	yes	18	Thursday	10:39	1	207156	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	3	yes	0	0	?	?	?
40118	no	yes	no	10/12/1977	no	no	debit_note	?	8.2005	yes	52	Wednesday	14:12	1	103639	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	yes	0	0	?	?	?
40119	no	yes	no	9/10/1965	yes	no	check	?	10.2005	?	52	Friday	15:08	1	100925	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
40120	no	yes	no	6/19/1961	yes	no	check	?	6.2005	?	54.5	Thursday	8:08	1	402448	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
40121	no	no	no	1/17/1986	yes	no	credit_card	Eurocard	3.2007	yes	186.48	Friday	18:11	5	401648	100214	100476	507255	303136	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	no	1	43.52	7/4/2002	0	0
40124	no	yes	no	7/10/1971	yes	no	debit_note	?	5.2005	yes	31.9	Friday	23:30	1	102677	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	70.61	10/24/2002	0	0
40128	no	yes	no	1/22/1980	yes	no	check	?	4.2005	?	9.99	Sunday	20:59	1	409101	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
40129	no	no	no	4/21/1977	yes	no	check	?	10.2005	?	30.4	Sunday	13:20	2	203397	207317	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	8	yes	0	0	?	?	?
40130	no	yes	no	5/27/1969	yes	no	check	?	5.2006	?	10.8	Wednesday	20:06	1	206685	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	yes	4	no	2	36.86	9/20/2001	3	3
40131	no	yes	no	6/13/1972	yes	no	debit_note	?	7.2005	yes	26	Wednesday	22:19	1	206310	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
40132	no	yes	no	9/19/1963	yes	no	check	?	9.2005	?	14.5	Friday	1:18	1	402469	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	no	1	74.88	1/17/2005	0	0
40133	no	yes	no	6/10/1963	no	no	credit_card	Eurocard	7.2006	yes	9.99	Wednesday	14:47	1	506284	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	no	1	9.77	10/13/2004	0	0
40135	no	yes	no	?	yes	no	check	?	12.2006	?	68.4	Saturday	9:35	1	107344	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
40137	no	yes	no	3/4/1986	yes	no	check	?	2.2005	?	10.8	Sunday	16:31	1	406954	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	6.77	10/11/2001	0	0
40140	no	yes	no	3/31/1981	yes	no	check	?	5.2005	?	9.99	Tuesday	8:15	1	101371	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	7.35	3/11/2004	1	1
40142	no	yes	no	11/20/1969	no	no	credit_card	Eurocard	3.2005	yes	57.8	Thursday	9:13	1	601893	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
40143	no	yes	no	3/26/1965	no	no	credit_card	Visa	2.2007	yes	23.5	Monday	15:12	1	404735	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	yes	0	0	?	?	?
40145	no	yes	no	7/2/1961	yes	no	check	?	2.2005	?	37	Thursday	15:32	1	603136	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	14	yes	0	0	?	?	?
40147	no	yes	no	7/22/1966	yes	no	check	?	10.2007	?	43.5	Sunday	15:34	1	207570	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	no	1	90.43	4/9/2001	0	1
40149	no	yes	no	3/4/1977	yes	no	check	?	6.2005	?	34.5	Saturday	12:16	1	101856	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	17	yes	0	0	?	?	?
40150	no	yes	no	9/5/1986	yes	no	check	?	10.2006	?	39.98	Thursday	9:37	2	401373	409101	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
40152	no	yes	yes	6/28/1961	yes	no	check	?	1.2007	?	14.5	Saturday	5:52	1	304077	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	12	yes	0	0	?	?	?
40153	no	yes	no	6/11/1975	yes	no	check	?	1.2005	?	32.8	Wednesday	19:24	1	106685	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	10	yes	0	0	?	?	?
40154	no	no	no	?	yes	no	credit_card	Eurocard	6.2007	yes	169.9	Friday	0:40	3	608801	406590	408605	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	13	yes	0	0	?	?	?
40155	no	yes	yes	2/11/1981	yes	no	credit_card	Eurocard	6.2005	yes	55.5	Friday	7:45	3	404159	300953	407255	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	6	no	1	63.32	5/19/2004	1	1
40157	no	no	no	7/24/1983	no	no	credit_card	Visa	8.2007	yes	23.5	Thursday	9:36	1	409121	?	?	?	?	?	?	?	?	?	no	no	no	no	no	no	no	no	no	no	no	no	9	yes	0	0	?	?	?
